-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1984 through 12/31/2025 in LST
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS2M_MIN     MERRA-2 Wind Speed at 2 Meters Minimum (m/s) 
-END HEADER-
PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WS2M_MIN,2018,21.5,91.25,0.3,0.2,0.33,0.24,1.24,0.16,0.92,1.66,0.11,0.07,0.18,0.65,0.07
WS2M_MIN,2018,21.5,91.875,0.06,0.07,0.04,0.06,0.66,0.64,0.62,1.2,0.4,0.16,0.13,1.41,0.04
WS2M_MIN,2018,21.5,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2018,22.0,88.75,0.09,0.41,0.36,0.16,0.28,0.06,0.19,0.11,0.06,0.25,0.01,0.48,0.01
WS2M_MIN,2018,22.0,89.375,0.28,0.29,0.09,0.33,0.16,0.18,0.12,0.67,0.06,0.08,0.04,0.2,0.04
WS2M_MIN,2018,22.0,90.0,0.23,0.22,0.28,0.36,0.68,0.24,0.6,0.92,0.03,0.05,0.04,0.03,0.03
WS2M_MIN,2018,22.0,90.625,0.23,0.11,0.07,0.02,0.77,0.24,0.8,1.33,0.09,0.12,0.05,0.1,0.02
WS2M_MIN,2018,22.0,91.25,0.46,0.01,0.15,0.04,1.35,0.28,1.0,1.87,0.22,0.16,0.12,0.53,0.01
WS2M_MIN,2018,22.0,91.875,0.16,0.13,0.03,0.23,0.7,0.2,0.21,0.79,0.12,0.08,0.16,0.87,0.03
WS2M_MIN,2018,22.0,92.5,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0
WS2M_MIN,2018,22.5,88.75,0.07,0.18,0.18,0.17,0.04,0.09,0.23,0.21,0.14,0.06,0.04,0.55,0.04
WS2M_MIN,2018,22.5,89.375,0.12,0.11,0.17,0.07,0.23,0.29,0.12,0.26,0.14,0.1,0.01,0.17,0.01
WS2M_MIN,2018,22.5,90.0,0.08,0.06,0.02,0.04,0.29,0.2,0.32,0.63,0.1,0.04,0.1,0.25,0.02
WS2M_MIN,2018,22.5,90.625,0.11,0.04,0.15,0.15,0.42,0.08,0.81,0.65,0.13,0.21,0.04,0.14,0.04
WS2M_MIN,2018,22.5,91.25,0.21,0.16,0.04,0.2,0.43,0.34,0.69,1.45,0.32,0.1,0.02,0.31,0.02
WS2M_MIN,2018,22.5,91.875,0.24,0.28,0.04,0.27,0.76,0.18,0.47,0.48,0.15,0.11,0.05,0.09,0.04
WS2M_MIN,2018,22.5,92.5,0.02,0.02,0.03,0.03,0.02,0.1,0.1,0.03,0.02,0.01,0.02,0.02,0.01
WS2M_MIN,2018,23.0,88.75,0.08,0.09,0.26,0.16,0.26,0.04,0.22,0.04,0.15,0.04,0.04,0.23,0.04
WS2M_MIN,2018,23.0,89.375,0.05,0.04,0.05,0.19,0.06,0.39,0.16,0.14,0.11,0.09,0.06,0.28,0.04
WS2M_MIN,2018,23.0,90.0,0.14,0.03,0.02,0.15,0.16,0.14,0.35,0.33,0.1,0.08,0.05,0.23,0.02
WS2M_MIN,2018,23.0,90.625,0.3,0.05,0.12,0.14,0.04,0.45,0.57,0.54,0.2,0.04,0.07,0.05,0.04
WS2M_MIN,2018,23.0,91.25,0.03,0.14,0.06,0.19,0.49,0.09,0.21,0.41,0.15,0.11,0.11,0.12,0.03
WS2M_MIN,2018,23.0,91.875,0.01,0.01,0.0,0.03,0.03,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0
WS2M_MIN,2018,23.0,92.5,0.01,0.02,0.02,0.01,0.05,0.03,0.05,0.03,0.05,0.02,0.0,0.02,0.0
WS2M_MIN,2018,23.5,88.75,0.04,0.1,0.14,0.21,0.19,0.09,0.52,0.3,0.46,0.05,0.06,0.24,0.04
WS2M_MIN,2018,23.5,89.375,0.03,0.12,0.14,0.01,0.22,0.04,0.15,0.14,0.14,0.15,0.04,0.23,0.01
WS2M_MIN,2018,23.5,90.0,0.2,0.09,0.11,0.09,0.29,0.49,0.55,0.56,0.09,0.03,0.06,0.48,0.03
WS2M_MIN,2018,23.5,90.625,0.08,0.15,0.15,0.1,0.2,0.21,0.36,0.15,0.04,0.05,0.09,0.22,0.04
WS2M_MIN,2018,23.5,91.25,0.21,0.1,0.16,0.08,0.48,0.26,0.45,0.12,0.13,0.04,0.04,0.06,0.04
WS2M_MIN,2018,23.5,91.875,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2018,23.5,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2018,24.0,88.75,0.07,0.04,0.02,0.16,0.13,0.19,0.53,0.25,0.3,0.02,0.04,0.06,0.02
WS2M_MIN,2018,24.0,89.375,0.05,0.04,0.05,0.16,0.22,0.07,0.25,0.28,0.16,0.17,0.04,0.09,0.04
WS2M_MIN,2018,24.0,90.0,0.02,0.01,0.13,0.08,0.33,0.04,0.56,0.11,0.17,0.17,0.09,0.27,0.01
WS2M_MIN,2018,24.0,90.625,0.07,0.01,0.09,0.06,0.18,0.3,0.34,0.26,0.05,0.11,0.05,0.16,0.01
WS2M_MIN,2018,24.0,91.25,0.02,0.16,0.03,0.09,0.33,0.38,0.19,0.08,0.04,0.01,0.06,0.07,0.01
WS2M_MIN,2018,24.0,91.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2018,24.0,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2018,24.5,88.75,0.16,0.1,0.08,0.12,0.09,0.15,0.09,0.06,0.3,0.04,0.01,0.04,0.01
WS2M_MIN,2018,24.5,89.375,0.17,0.1,0.06,0.14,0.18,0.15,0.26,0.22,0.35,0.07,0.01,0.11,0.01
WS2M_MIN,2018,24.5,90.0,0.1,0.04,0.12,0.13,0.49,0.4,0.4,0.33,0.22,0.16,0.03,0.15,0.03
WS2M_MIN,2018,24.5,90.625,0.15,0.02,0.15,0.05,0.13,0.13,0.08,0.19,0.12,0.03,0.04,0.04,0.02
WS2M_MIN,2018,24.5,91.25,0.01,0.07,0.1,0.04,0.48,0.15,0.05,0.05,0.14,0.05,0.09,0.03,0.01
WS2M_MIN,2018,24.5,91.875,0.04,0.13,0.09,0.09,0.07,0.28,0.17,0.04,0.21,0.04,0.04,0.05,0.04
WS2M_MIN,2018,24.5,92.5,0.02,0.0,0.01,0.0,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.0
WS2M_MIN,2018,25.0,88.75,0.14,0.06,0.07,0.2,0.18,0.25,0.33,0.16,0.13,0.04,0.04,0.08,0.04
WS2M_MIN,2018,25.0,89.375,0.05,0.07,0.06,0.05,0.15,0.04,0.27,0.09,0.11,0.11,0.09,0.13,0.04
WS2M_MIN,2018,25.0,90.0,0.05,0.13,0.1,0.07,0.18,0.05,0.34,0.11,0.07,0.12,0.03,0.06,0.03
WS2M_MIN,2018,25.0,90.625,0.02,0.08,0.03,0.05,0.11,0.23,0.05,0.06,0.11,0.07,0.04,0.06,0.02
WS2M_MIN,2018,25.0,91.25,0.09,0.05,0.07,0.07,0.15,0.14,0.27,0.14,0.03,0.21,0.11,0.1,0.03
WS2M_MIN,2018,25.0,91.875,0.25,0.06,0.11,0.09,0.02,0.16,0.16,0.06,0.07,0.14,0.2,0.16,0.02
WS2M_MIN,2018,25.0,92.5,0.01,0.11,0.07,0.06,0.06,0.0,0.09,0.06,0.06,0.09,0.04,0.1,0.0
WS2M_MIN,2018,25.5,88.75,0.12,0.07,0.11,0.03,0.44,0.18,0.05,0.09,0.16,0.08,0.05,0.08,0.03
WS2M_MIN,2018,25.5,89.375,0.06,0.15,0.2,0.28,0.17,0.14,0.1,0.07,0.26,0.17,0.14,0.0,0.0
WS2M_MIN,2018,25.5,90.0,0.05,0.01,0.09,0.13,0.02,0.09,0.02,0.04,0.15,0.04,0.05,0.07,0.01
WS2M_MIN,2018,25.5,90.625,0.01,0.07,0.02,0.02,0.08,0.02,0.08,0.02,0.02,0.03,0.01,0.01,0.01
WS2M_MIN,2018,25.5,91.25,0.05,0.09,0.05,0.05,0.26,0.06,0.09,0.14,0.12,0.11,0.01,0.08,0.01
WS2M_MIN,2018,25.5,91.875,0.13,0.08,0.1,0.17,0.19,0.29,0.04,0.14,0.05,0.04,0.09,0.09,0.04
WS2M_MIN,2018,25.5,92.5,0.02,0.04,0.07,0.03,0.09,0.09,0.07,0.06,0.11,0.02,0.02,0.03,0.02
WS2M_MIN,2018,26.0,88.75,0.05,0.05,0.16,0.07,0.19,0.12,0.14,0.1,0.11,0.04,0.05,0.04,0.04
WS2M_MIN,2018,26.0,89.375,0.03,0.09,0.09,0.31,0.16,0.32,0.09,0.04,0.03,0.04,0.02,0.04,0.02
WS2M_MIN,2018,26.0,90.0,0.07,0.01,0.09,0.06,0.11,0.14,0.01,0.1,0.04,0.1,0.04,0.02,0.01
WS2M_MIN,2018,26.0,90.625,0.01,0.15,0.12,0.04,0.15,0.07,0.04,0.07,0.16,0.08,0.24,0.01,0.01
WS2M_MIN,2018,26.0,91.25,0.23,0.04,0.15,0.11,0.2,0.14,0.03,0.11,0.07,0.12,0.15,0.03,0.03
WS2M_MIN,2018,26.0,91.875,0.05,0.03,0.02,0.02,0.07,0.15,0.06,0.01,0.09,0.01,0.01,0.08,0.01
WS2M_MIN,2018,26.0,92.5,0.02,0.0,0.02,0.01,0.03,0.04,0.02,0.01,0.01,0.02,0.0,0.02,0.0
WS2M_MIN,2019,20.5,88.75,0.2,0.22,0.18,0.09,2.43,0.18,1.01,0.27,0.14,0.25,0.69,0.23,0.09
WS2M_MIN,2019,20.5,89.375,0.32,0.1,0.17,0.1,2.12,0.54,0.7,0.15,0.07,0.09,0.72,0.3,0.07
WS2M_MIN,2019,20.5,90.0,0.29,0.19,0.14,0.26,1.89,1.17,0.51,0.17,0.05,0.14,0.75,0.62,0.05
WS2M_MIN,2019,20.5,90.625,1.02,0.1,0.44,0.55,1.11,0.89,0.42,0.18,0.19,0.41,1.29,0.52,0.1
WS2M_MIN,2019,20.5,91.25,2.07,0.11,0.05,0.22,0.31,1.01,0.48,0.69,0.21,0.02,1.73,0.36,0.02
WS2M_MIN,2019,20.5,91.875,2.05,0.36,0.16,0.13,0.69,0.47,1.43,0.4,0.09,0.14,1.16,0.17,0.09
WS2M_MIN,2019,20.5,92.5,0.22,0.16,0.21,0.1,0.19,0.31,1.35,0.55,0.17,0.06,0.14,0.09,0.06
WS2M_MIN,2019,21.0,88.75,0.18,0.3,0.04,0.17,1.98,0.47,0.4,0.41,0.03,0.08,0.45,0.12,0.03
WS2M_MIN,2019,21.0,89.375,0.16,0.19,0.16,0.36,2.13,0.13,0.82,0.31,0.05,0.11,0.24,0.23,0.05
WS2M_MIN,2019,21.0,90.0,0.12,0.18,0.09,0.1,2.07,0.44,0.99,0.16,0.07,0.22,0.42,0.28,0.07
WS2M_MIN,2019,21.0,90.625,0.27,0.08,0.25,0.07,1.47,0.49,0.66,0.15,0.21,0.29,1.0,0.64,0.07
WS2M_MIN,2019,21.0,91.25,1.06,0.51,0.08,0.1,0.56,0.74,0.57,0.5,0.06,0.16,1.42,0.69,0.06
WS2M_MIN,2019,21.0,91.875,1.53,0.05,0.15,0.09,0.09,0.06,0.37,0.18,0.06,0.23,0.82,0.29,0.05
WS2M_MIN,2019,21.0,92.5,0.04,0.09,0.06,0.05,0.03,0.05,0.25,0.06,0.02,0.07,0.08,0.01,0.01
WS2M_MIN,2019,21.5,88.75,0.13,0.1,0.17,0.55,1.84,0.38,0.8,0.18,0.34,0.1,0.35,0.28,0.1
WS2M_MIN,2019,21.5,89.375,0.17,0.08,0.22,0.11,1.86,0.59,1.06,0.18,0.17,0.25,0.42,0.13,0.08
WS2M_MIN,2019,21.5,90.0,0.04,0.08,0.19,0.1,2.06,0.65,1.3,0.3,0.39,0.09,0.83,0.01,0.01
WS2M_MIN,2019,21.5,90.625,0.07,0.09,0.05,0.08,1.51,0.39,2.02,0.3,0.14,0.07,0.9,0.13,0.05
WS2M_MIN,2019,21.5,91.25,0.24,0.3,0.17,0.18,0.6,1.17,1.1,0.36,0.1,0.42,0.43,0.11,0.1
WS2M_MIN,2019,21.5,91.875,0.66,0.08,0.06,0.12,0.11,0.18,1.26,0.22,0.09,0.1,0.22,0.28,0.06
WS2M_MIN,2019,21.5,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2019,22.0,88.75,0.03,0.1,0.08,0.31,1.17,0.23,0.58,0.13,0.34,0.06,0.46,0.17,0.03
WS2M_MIN,2019,22.0,89.375,0.06,0.04,0.02,0.19,0.99,0.27,0.59,0.15,0.03,0.14,0.37,0.02,0.02
WS2M_MIN,2019,22.0,90.0,0.07,0.08,0.12,0.08,1.43,0.45,0.91,0.09,0.1,0.1,0.5,0.13,0.07
WS2M_MIN,2019,22.0,90.625,0.05,0.06,0.13,0.13,1.39,0.44,1.27,0.19,0.03,0.15,0.6,0.08,0.03
WS2M_MIN,2019,22.0,91.25,0.15,0.16,0.19,0.06,0.66,0.47,0.23,0.2,0.2,0.37,0.29,0.48,0.06
WS2M_MIN,2019,22.0,91.875,0.14,0.14,0.07,0.08,0.18,0.24,0.42,0.0,0.12,0.16,0.38,0.06,0.0
WS2M_MIN,2019,22.0,92.5,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2019,22.5,88.75,0.24,0.15,0.04,0.23,0.82,0.1,0.17,0.08,0.13,0.06,0.21,0.11,0.04
WS2M_MIN,2019,22.5,89.375,0.38,0.04,0.13,0.09,0.66,0.01,0.12,0.08,0.15,0.07,0.1,0.06,0.01
WS2M_MIN,2019,22.5,90.0,0.09,0.06,0.2,0.19,0.76,0.03,0.74,0.06,0.02,0.07,0.41,0.06,0.02
WS2M_MIN,2019,22.5,90.625,0.09,0.06,0.16,0.12,0.72,0.43,0.79,0.1,0.25,0.19,0.38,0.15,0.06
WS2M_MIN,2019,22.5,91.25,0.14,0.23,0.22,0.09,1.51,0.57,1.12,0.33,0.32,0.1,0.29,0.06,0.06
WS2M_MIN,2019,22.5,91.875,0.09,0.13,0.12,0.21,0.87,0.59,1.17,0.26,0.15,0.09,0.11,0.11,0.09
WS2M_MIN,2019,22.5,92.5,0.01,0.02,0.0,0.03,0.02,0.06,0.07,0.04,0.01,0.02,0.0,0.01,0.0
WS2M_MIN,2019,23.0,88.75,0.04,0.04,0.08,0.13,0.37,0.08,0.18,0.07,0.04,0.04,0.12,0.09,0.04
WS2M_MIN,2019,23.0,89.375,0.24,0.07,0.02,0.21,0.68,0.09,0.06,0.17,0.08,0.13,0.23,0.01,0.01
WS2M_MIN,2019,23.0,90.0,0.02,0.04,0.01,0.18,0.91,0.34,0.68,0.16,0.1,0.09,0.3,0.06,0.01
WS2M_MIN,2019,23.0,90.625,0.11,0.12,0.14,0.08,0.79,0.52,0.09,0.16,0.11,0.17,0.13,0.02,0.02
WS2M_MIN,2019,23.0,91.25,0.05,0.13,0.14,0.13,0.64,0.1,0.2,0.17,0.01,0.1,0.17,0.03,0.01
WS2M_MIN,2019,23.0,91.875,0.0,0.01,0.02,0.05,0.03,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0
WS2M_MIN,2019,23.0,92.5,0.01,0.01,0.01,0.03,0.01,0.06,0.04,0.04,0.03,0.04,0.01,0.01,0.01
WS2M_MIN,2019,23.5,88.75,0.06,0.13,0.22,0.1,0.07,0.08,0.28,0.04,0.12,0.03,0.21,0.03,0.03
WS2M_MIN,2019,23.5,89.375,0.22,0.11,0.06,0.12,0.43,0.07,0.55,0.1,0.1,0.03,0.19,0.09,0.03
WS2M_MIN,2019,23.5,90.0,0.22,0.13,0.06,0.1,0.84,0.08,0.74,0.06,0.1,0.07,0.49,0.25,0.06
WS2M_MIN,2019,23.5,90.625,0.09,0.09,0.04,0.08,0.82,0.64,0.53,0.04,0.17,0.17,0.13,0.06,0.04
WS2M_MIN,2019,23.5,91.25,0.09,0.13,0.1,0.12,0.6,0.09,0.12,0.1,0.05,0.14,0.06,0.05,0.05
WS2M_MIN,2019,23.5,91.875,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2019,23.5,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2019,24.0,88.75,0.04,0.11,0.2,0.08,0.24,0.3,0.11,0.08,0.05,0.22,0.19,0.17,0.04
WS2M_MIN,2019,24.0,89.375,0.23,0.11,0.04,0.03,0.19,0.3,0.8,0.09,0.14,0.09,0.29,0.09,0.03
WS2M_MIN,2019,24.0,90.0,0.22,0.16,0.11,0.06,0.25,0.2,0.74,0.21,0.08,0.01,0.14,0.08,0.01
WS2M_MIN,2019,24.0,90.625,0.3,0.03,0.03,0.14,0.47,0.31,0.45,0.11,0.11,0.17,0.04,0.08,0.03
WS2M_MIN,2019,24.0,91.25,0.1,0.19,0.09,0.19,0.35,0.15,0.07,0.08,0.08,0.06,0.01,0.06,0.01
WS2M_MIN,2019,24.0,91.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2019,24.0,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2019,24.5,88.75,0.11,0.06,0.11,0.05,0.15,0.42,0.49,0.22,0.14,0.09,0.51,0.09,0.05
WS2M_MIN,2019,24.5,89.375,0.25,0.1,0.2,0.2,0.2,0.55,0.67,0.18,0.09,0.14,0.3,0.14,0.09
WS2M_MIN,2019,24.5,90.0,0.02,0.1,0.03,0.29,0.17,0.17,0.24,0.03,0.06,0.21,0.19,0.2,0.02
WS2M_MIN,2019,24.5,90.625,0.05,0.04,0.2,0.05,0.44,0.36,0.19,0.12,0.08,0.06,0.09,0.06,0.04
WS2M_MIN,2019,24.5,91.25,0.07,0.07,0.04,0.07,0.33,0.17,0.15,0.12,0.04,0.09,0.02,0.04,0.02
WS2M_MIN,2019,24.5,91.875,0.1,0.12,0.06,0.05,0.13,0.07,0.21,0.05,0.03,0.09,0.06,0.03,0.03
WS2M_MIN,2019,24.5,92.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.0
WS2M_MIN,2019,25.0,88.75,0.06,0.06,0.07,0.08,0.0,0.16,0.54,0.12,0.1,0.06,0.5,0.11,0.0
WS2M_MIN,2019,25.0,89.375,0.01,0.16,0.04,0.03,0.11,0.21,0.56,0.05,0.03,0.04,0.04,0.08,0.01
WS2M_MIN,2019,25.0,90.0,0.0,0.12,0.16,0.11,0.66,0.28,0.1,0.06,0.02,0.19,0.08,0.05,0.0
WS2M_MIN,2019,25.0,90.625,0.07,0.25,0.09,0.3,0.43,0.04,0.11,0.05,0.08,0.18,0.01,0.14,0.01
WS2M_MIN,2019,25.0,91.25,0.06,0.16,0.2,0.07,0.14,0.16,0.11,0.06,0.02,0.06,0.09,0.14,0.02
WS2M_MIN,2019,25.0,91.875,0.06,0.13,0.15,0.1,0.09,0.09,0.08,0.17,0.07,0.15,0.03,0.13,0.03
WS2M_MIN,2019,25.0,92.5,0.07,0.06,0.09,0.01,0.08,0.07,0.1,0.11,0.09,0.02,0.02,0.08,0.01
WS2M_MIN,2019,25.5,88.75,0.1,0.03,0.16,0.13,0.06,0.39,0.25,0.13,0.01,0.04,0.06,0.28,0.01
WS2M_MIN,2019,25.5,89.375,0.27,0.04,0.05,0.13,0.26,0.34,0.4,0.17,0.11,0.09,0.34,0.05,0.04
WS2M_MIN,2019,25.5,90.0,0.09,0.07,0.09,0.06,0.2,0.23,0.11,0.07,0.06,0.06,0.06,0.08,0.06
WS2M_MIN,2019,25.5,90.625,0.02,0.05,0.03,0.03,0.12,0.05,0.04,0.02,0.05,0.04,0.01,0.03,0.01
WS2M_MIN,2019,25.5,91.25,0.11,0.08,0.13,0.02,0.04,0.05,0.24,0.12,0.01,0.01,0.05,0.06,0.01
WS2M_MIN,2019,25.5,91.875,0.1,0.13,0.34,0.04,0.22,0.07,0.18,0.16,0.1,0.03,0.11,0.06,0.03
WS2M_MIN,2019,25.5,92.5,0.01,0.02,0.08,0.01,0.12,0.03,0.06,0.07,0.07,0.04,0.04,0.03,0.01
WS2M_MIN,2019,26.0,88.75,0.05,0.06,0.09,0.12,0.06,0.25,0.34,0.06,0.08,0.03,0.08,0.05,0.03
WS2M_MIN,2019,26.0,89.375,0.02,0.07,0.05,0.08,0.06,0.22,0.13,0.11,0.07,0.05,0.01,0.04,0.01
WS2M_MIN,2019,26.0,90.0,0.14,0.08,0.11,0.06,0.08,0.04,0.12,0.11,0.02,0.07,0.06,0.01,0.01
WS2M_MIN,2019,26.0,90.625,0.08,0.01,0.04,0.1,0.07,0.01,0.03,0.06,0.06,0.04,0.03,0.14,0.01
WS2M_MIN,2019,26.0,91.25,0.15,0.24,0.15,0.22,0.26,0.06,0.14,0.06,0.01,0.03,0.01,0.02,0.01
WS2M_MIN,2019,26.0,91.875,0.03,0.04,0.07,0.06,0.04,0.06,0.07,0.01,0.0,0.07,0.05,0.03,0.0
WS2M_MIN,2019,26.0,92.5,0.0,0.03,0.0,0.02,0.01,0.01,0.03,0.0,0.0,0.0,0.0,0.01,0.0
WS2M_MIN,2020,20.5,88.75,0.23,0.14,0.19,0.99,0.41,0.22,1.02,0.23,0.29,0.6,0.19,0.62,0.14
WS2M_MIN,2020,20.5,89.375,0.19,0.28,0.21,0.55,0.03,0.76,1.45,0.32,0.24,0.27,0.08,0.82,0.03
WS2M_MIN,2020,20.5,90.0,0.28,0.43,0.17,0.18,0.19,0.91,1.84,0.17,0.21,0.14,0.32,0.87,0.14
WS2M_MIN,2020,20.5,90.625,0.22,0.22,0.4,0.35,0.47,1.09,2.21,0.26,0.06,0.07,0.49,1.19,0.06
WS2M_MIN,2020,20.5,91.25,0.59,0.11,0.88,0.05,0.25,0.14,2.19,0.51,0.23,0.02,1.35,1.69,0.02
WS2M_MIN,2020,20.5,91.875,1.28,0.21,1.06,0.17,0.16,0.46,1.85,0.43,0.16,0.13,0.63,1.35,0.13
WS2M_MIN,2020,20.5,92.5,0.52,0.28,0.43,0.02,0.22,0.28,1.03,0.93,0.03,0.24,0.06,0.53,0.02
WS2M_MIN,2020,21.0,88.75,0.26,0.18,0.12,0.49,0.17,0.32,1.16,0.13,0.07,0.34,0.19,0.08,0.07
WS2M_MIN,2020,21.0,89.375,0.04,0.37,0.18,0.38,0.29,0.85,1.44,0.27,0.45,0.09,0.26,0.15,0.04
WS2M_MIN,2020,21.0,90.0,0.32,0.22,0.25,0.43,0.26,1.06,1.43,0.24,0.17,0.26,0.1,0.03,0.03
WS2M_MIN,2020,21.0,90.625,0.17,0.2,0.39,0.3,0.13,1.09,2.33,0.17,0.15,0.13,0.22,0.65,0.13
WS2M_MIN,2020,21.0,91.25,0.36,0.17,0.61,0.05,0.17,0.68,1.97,0.27,0.05,0.03,0.92,1.25,0.03
WS2M_MIN,2020,21.0,91.875,0.92,0.19,0.39,0.17,0.04,0.06,1.02,0.3,0.12,0.21,0.18,0.93,0.04
WS2M_MIN,2020,21.0,92.5,0.02,0.04,0.1,0.04,0.02,0.08,0.01,0.2,0.08,0.08,0.01,0.03,0.01
WS2M_MIN,2020,21.5,88.75,0.1,0.26,0.19,0.34,0.21,0.47,0.43,0.1,0.11,0.21,0.14,0.09,0.09
WS2M_MIN,2020,21.5,89.375,0.08,0.16,0.05,0.31,0.15,0.54,1.03,0.3,0.04,0.24,0.25,0.43,0.04
WS2M_MIN,2020,21.5,90.0,0.28,0.3,0.12,0.61,0.24,1.02,0.54,0.25,0.24,0.25,0.1,0.55,0.1
WS2M_MIN,2020,21.5,90.625,0.75,0.1,0.04,0.28,0.03,0.99,2.53,0.28,0.26,0.12,0.13,0.14,0.03
WS2M_MIN,2020,21.5,91.25,0.5,0.2,0.54,0.16,0.26,0.67,1.92,0.41,0.19,0.23,0.23,0.34,0.16
WS2M_MIN,2020,21.5,91.875,0.5,0.19,0.34,0.04,0.33,0.25,0.83,0.29,0.4,0.26,0.23,0.23,0.04
WS2M_MIN,2020,21.5,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS2M_MIN,2020,22.0,88.75,0.13,0.16,0.04,0.02,0.34,0.08,0.23,0.16,0.08,0.09,0.1,0.41,0.02
WS2M_MIN,2020,22.0,89.375,0.09,0.09,0.04,0.24,0.03,0.44,0.15,0.06,0.02,0.09,0.07,0.25,0.02
WS2M_MIN,2020,22.0,90.0,0.06,0.05,0.14,0.35,0.27,0.63,0.62,0.11,0.1,0.1,0.07,0.19,0.05
WS2M_MIN,2020,22.0,90.625,0.11,0.09,0.19,0.15,0.22,0.7,0.91,0.07,0.18,0.13,0.11,0.53,0.07
WS2M_MIN,2020,22.0,91.25,0.51,0.09,0.1,0.12,0.18,0.51,1.37,0.48,0.06,0.11,0.16,0.61,0.06
WS2M_MIN,2020,22.0,91.875,0.57,0.13,0.1,0.13,0.09,0.29,0.84,0.47,0.12,0.07,0.04,0.13,0.04
WS2M_MIN,2020,22.0,92.5,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0
WS2M_MIN,2020,22.5,88.75,0.22,0.14,0.04,0.11,0.11,0.32,0.18,0.13,0.11,0.05,0.09,0.05,0.04
WS2M_MIN,2020,22.5,89.375,0.14,0.03,0.11,0.11,0.25,0.46,0.14,0.09,0.18,0.11,0.01,0.16,0.01
WS2M_MIN,2020,22.5,90.0,0.06,0.22,0.01,0.12,0.04,0.51,0.44,0.16,0.09,0.1,0.05,0.21,0.01
WS2M_MIN,2020,22.5,90.625,0.13,0.12,0.12,0.19,0.11,0.53,0.98,0.16,0.25,0.09,0.32,0.08,0.08
WS2M_MIN,2020,22.5,91.25,0.21,0.02,0.04,0.15,0.06,0.46,1.22,0.26,0.17,0.09,0.33,0.13,0.02
WS2M_MIN,2020,22.5,91.875,0.21,0.27,0.13,0.15,0.2,0.17,0.91,0.27,0.21,0.09,0.09,0.06,0.06
WS2M_MIN,2020,22.5,92.5,0.02,0.03,0.03,0.02,0.0,0.09,0.1,0.08,0.04,0.01,0.01,0.02,0.0
WS2M_MIN,2020,23.0,88.75,0.04,0.08,0.12,0.07,0.06,0.42,0.59,0.16,0.19,0.03,0.17,0.06,0.03
WS2M_MIN,2020,23.0,89.375,0.13,0.07,0.02,0.15,0.3,0.49,0.37,0.23,0.13,0.05,0.04,0.04,0.02
WS2M_MIN,2020,23.0,90.0,0.06,0.02,0.08,0.24,0.19,0.57,0.6,0.31,0.05,0.03,0.07,0.15,0.02
WS2M_MIN,2020,23.0,90.625,0.27,0.04,0.01,0.18,0.13,0.58,0.84,0.05,0.09,0.15,0.26,0.27,0.01
WS2M_MIN,2020,23.0,91.25,0.05,0.13,0.04,0.06,0.08,0.29,0.79,0.28,0.32,0.02,0.21,0.11,0.02
